Eddie Murray	1983	33
Eddie Murray	1984	29
Eddie Murray	1985	31
Eddie Murray	1986	17
Eddie Murray	1987	30
Eddie Murray	1988	28
Eddie Murray	1989	20
Eddie Murray	1990	26
Eddie Murray	1991	19
Eddie Murray	1992	16
Eddie Murray	1993	27
Eddie Murray	1994	17
Eddie Murray	1995	21
Eddie Murray	1996	22
Eddie Murray	1997	3
